Code national BSS	Code côte chronique	Côte chronique définie pour le point d'eau	Date de la mesure	Profondeur relative/repère de mesure	Côte NGF	Code continuité	Continuité	Code mode obtention	Mode obtention	Code qualification	Qualification de la mesure	Code statut de la mesure	Statut de la mesure	Code nature de la mesure	Nature de la mesure	Profondeur début site de mesure	Profondeur fin site de mesure	X_WGS84	Y_WGS84	Producteur de données
10962X0075/PZ	2	Profondeur relative	14/03/2018 05:00	13.27	132.48	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	15/03/2018 00:00	13.3	132.45	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	16/03/2018 00:00	13.47	132.28	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	17/03/2018 00:00	13.58	132.17	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	18/03/2018 00:00	13.67	132.08	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	19/03/2018 22:00	13.64	132.11	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	20/03/2018 23:00	13.57	132.18	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	21/03/2018 23:00	11.3	134.45	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	22/03/2018 23:00	9.6	136.15	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	23/03/2018 23:00	9.37	136.38	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	24/03/2018 03:00	9.34	136.41	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	25/03/2018 00:00	9.54	136.21	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	26/03/2018 00:00	10.44	135.31	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	27/03/2018 00:00	12.03	133.72	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	28/03/2018 00:00	12.54	133.21	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	29/03/2018 23:00	10.18	135.57	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	30/03/2018 00:00	10.08	135.67	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	31/03/2018 01:00	9.56	136.19	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	01/04/2018 00:00	10.11	135.64	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	02/04/2018 00:00	11.96	133.79	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	03/04/2018 00:00	12.72	133.03	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	04/04/2018 00:00	13.19	132.56	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	05/04/2018 23:00	11.62	134.13	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	06/04/2018 23:00	9.59	136.16	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	07/04/2018 23:00	9.35	136.4	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	08/04/2018 23:00	9.16	136.59	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	09/04/2018 00:00	9.16	136.59	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	10/04/2018 23:00	9.13	136.62	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	11/04/2018 04:00	9.09	136.66	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	12/04/2018 14:00	8.74	137.01	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	13/04/2018 00:00	8.75	137	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	14/04/2018 00:00	8.85	136.9	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	15/04/2018 00:00	8.91	136.84	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	16/04/2018 00:00	8.91	136.84	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	17/04/2018 00:00	8.99	136.76	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	18/04/2018 00:00	9.18	136.57	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	19/04/2018 00:00	9.36	136.39	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	20/04/2018 00:00	9.49	136.26	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	21/04/2018 00:00	9.63	136.12	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	22/04/2018 00:00	10.09	135.66	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	23/04/2018 00:00	10.94	134.81	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	24/04/2018 00:00	11.78	133.97	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	25/04/2018 00:00	11.92	133.83	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	26/04/2018 00:00	12.33	133.42	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	27/04/2018 00:00	12.54	133.21	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	28/04/2018 00:00	12.79	132.96	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	29/04/2018 04:00	12.94	132.81	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	30/04/2018 23:00	10.67	135.08	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	01/05/2018 23:00	9.96	135.79	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	02/05/2018 23:00	9.8	135.95	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	03/05/2018 23:00	9.63	136.12	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	04/05/2018 23:00	9.48	136.27	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	05/05/2018 02:00	9.47	136.28	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	06/05/2018 00:00	9.48	136.27	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	07/05/2018 00:00	9.52	136.23	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	08/05/2018 00:00	9.56	136.19	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	09/05/2018 00:00	9.62	136.13	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	10/05/2018 00:00	9.73	136.02	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	11/05/2018 00:00	9.87	135.88	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	12/05/2018 00:00	10.44	135.31	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	13/05/2018 22:00	11.3	134.45	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	14/05/2018 03:00	11.27	134.48	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	15/05/2018 22:00	11.04	134.71	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	16/05/2018 23:00	10.8	134.95	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	17/05/2018 11:00	10.69	135.06	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	18/05/2018 00:00	10.81	134.94	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	19/05/2018 00:00	11.45	134.3	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	20/05/2018 00:00	11.74	134.01	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	21/05/2018 21:00	11.68	134.07	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	22/05/2018 12:00	11.63	134.12	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	23/05/2018 23:00	11.46	134.29	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	24/05/2018 09:00	11.4	134.35	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	25/05/2018 00:00	11.48	134.27	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	26/05/2018 00:00	11.77	133.98	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	27/05/2018 00:00	11.96	133.79	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	28/05/2018 23:00	11.9	133.85	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	29/05/2018 23:00	11.8	133.95	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	30/05/2018 23:00	11.01	134.74	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	31/05/2018 17:00	10.48	135.27	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	01/06/2018 00:00	10.51	135.24	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	02/06/2018 00:00	10.85	134.9	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	03/06/2018 00:00	11.19	134.56	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	04/06/2018 00:00	11.41	134.34	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	05/06/2018 00:00	11.61	134.14	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	06/06/2018 00:00	11.8	133.95	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	07/06/2018 00:00	11.93	133.82	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	08/06/2018 23:00	11.7	134.05	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	09/06/2018 23:00	11.45	134.3	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	10/06/2018 12:00	11.41	134.34	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	11/06/2018 00:00	11.44	134.31	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	12/06/2018 00:00	11.58	134.17	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	13/06/2018 00:00	11.71	134.04	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	14/06/2018 17:00	11.77	133.98	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	15/06/2018 12:00	11.73	134.02	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	16/06/2018 00:00	11.74	134.01	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	17/06/2018 00:00	11.93	133.82	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	18/06/2018 00:00	12.31	133.44	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	19/06/2018 00:00	12.63	133.12	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	20/06/2018 00:00	12.84	132.91	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	21/06/2018 21:00	12.8	132.95	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	22/06/2018 21:00	12.69	133.06	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	23/06/2018 23:00	12.63	133.12	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
