Code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
10906X0038/C2-2|2|Profondeur relative|15/05/2000 00:00:00|6.24|100.83|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|16/05/2000 00:00:00|6.23|100.84|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|17/05/2000 00:00:00|6.22|100.85|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|18/05/2000 00:00:00|6.22|100.85|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|19/05/2000 00:00:00|6.22|100.85|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|20/05/2000 00:00:00|6.22|100.85|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|21/05/2000 00:00:00|6.23|100.84|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|22/05/2000 00:00:00|6.23|100.84|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|23/05/2000 00:00:00|6.21|100.86|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|24/05/2000 00:00:00|6.18|100.89|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|25/05/2000 00:00:00|6.16|100.91|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|26/05/2000 00:00:00|6.13|100.94|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|27/05/2000 00:00:00|6.10|100.97|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|28/05/2000 00:00:00|6.08|100.99|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|29/05/2000 00:00:00|6.07|101.00|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|30/05/2000 00:00:00|6.06|101.01|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|31/05/2000 00:00:00|6.06|101.01|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|01/06/2000 00:00:00|6.06|101.01|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|02/06/2000 00:00:00|6.03|101.04|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|03/06/2000 00:00:00|6.00|101.07|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|04/06/2000 00:00:00|5.98|101.09|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|05/06/2000 00:00:00|5.96|101.11|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|06/06/2000 00:00:00|5.94|101.13|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|07/06/2000 00:00:00|5.92|101.15|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|08/06/2000 00:00:00|5.90|101.17|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|09/06/2000 00:00:00|5.88|101.19|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|10/06/2000 00:00:00|5.84|101.23|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|11/06/2000 00:00:00|5.84|101.23|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|12/06/2000 00:00:00|5.84|101.23|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|13/06/2000 00:00:00|5.85|101.22|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|14/06/2000 00:00:00|5.85|101.22|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|15/06/2000 00:00:00|5.78|101.29|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
