 pp_0087               6.8987500000E+05      6.1749250000E+06      1           1.0000000000E+00     
 pp_0088               6.9227500000E+05      6.1749250000E+06      1           1.0000000000E+00     
 pp_0089               6.9467500000E+05      6.1749250000E+06      1           1.0000000000E+00     
 pp_0090               6.9707500000E+05      6.1749250000E+06      1           1.0000000000E+00     
 pp_0091               6.9947500000E+05      6.1749250000E+06      1           1.0000000000E+00     
 pp_0092               7.0187500000E+05      6.1749250000E+06      1           1.0000000000E+00     
 pp_0093               7.0427500000E+05      6.1749250000E+06      1           1.0000000000E+00     
 pp_0094               6.6587500000E+05      6.1725250000E+06      1           1.0000000000E+00     
 pp_0095               6.7547500000E+05      6.1725250000E+06      1           1.0000000000E+00     
 pp_0096               6.7787500000E+05      6.1725250000E+06      1           1.0000000000E+00     
 pp_0097               6.8027500000E+05      6.1725250000E+06      1           1.0000000000E+00     
 pp_0098               6.8267500000E+05      6.1725250000E+06      1           1.0000000000E+00     
 pp_0099               6.8507500000E+05      6.1725250000E+06      1           1.0000000000E+00     
 pp_0100               6.8747500000E+05      6.1725250000E+06      1           1.0000000000E+00     
 pp_0101               6.8987500000E+05      6.1725250000E+06      1           1.0000000000E+00     
 pp_0102               6.9227500000E+05      6.1725250000E+06      1           1.0000000000E+00     
 pp_0103               6.9467500000E+05      6.1725250000E+06      1           1.0000000000E+00     
 pp_0104               6.9707500000E+05      6.1725250000E+06      1           1.0000000000E+00     
 pp_0105               6.9947500000E+05      6.1725250000E+06      1           1.0000000000E+00     
 pp_0106               7.0187500000E+05      6.1725250000E+06      1           1.0000000000E+00     
 pp_0107               7.0427500000E+05      6.1725250000E+06      1           1.0000000000E+00     
 pp_0108               6.8027500000E+05      6.1701250000E+06      1           1.0000000000E+00     
 pp_0109               6.8267500000E+05      6.1701250000E+06      1           1.0000000000E+00     
 pp_0110               6.8507500000E+05      6.1701250000E+06      1           1.0000000000E+00     
 pp_0111               6.8747500000E+05      6.1701250000E+06      1           1.0000000000E+00     
 pp_0112               6.8987500000E+05      6.1701250000E+06      1           1.0000000000E+00     
 pp_0113               6.9227500000E+05      6.1701250000E+06      1           1.0000000000E+00     
 pp_0114               6.9467500000E+05      6.1701250000E+06      1           1.0000000000E+00     
 pp_0115               6.9707500000E+05      6.1701250000E+06      1           1.0000000000E+00     
 pp_0116               6.9947500000E+05      6.1701250000E+06      1           1.0000000000E+00     
 pp_0117               7.0187500000E+05      6.1701250000E+06      1           1.0000000000E+00     
 pp_0118               7.0427500000E+05      6.1701250000E+06      1           1.0000000000E+00     
 pp_0119               6.8027500000E+05      6.1677250000E+06      1           1.0000000000E+00     
 pp_0120               6.8267500000E+05      6.1677250000E+06      1           1.0000000000E+00     
 pp_0121               6.8507500000E+05      6.1677250000E+06      1           1.0000000000E+00     
 pp_0122               6.8747500000E+05      6.1677250000E+06      1           1.0000000000E+00     
 pp_0123               6.8987500000E+05      6.1677250000E+06      1           1.0000000000E+00     
 pp_0124               6.9227500000E+05      6.1677250000E+06      1           1.0000000000E+00     
 pp_0125               6.9467500000E+05      6.1677250000E+06      1           1.0000000000E+00     
 pp_0126               6.9707500000E+05      6.1677250000E+06      1           1.0000000000E+00     
 pp_0127               6.9947500000E+05      6.1677250000E+06      1           1.0000000000E+00     
 pp_0128               7.0187500000E+05      6.1677250000E+06      1           1.0000000000E+00     
 pp_0129               7.0427500000E+05      6.1677250000E+06      1           1.0000000000E+00     
 pp_0130               6.8027500000E+05      6.1653250000E+06      1           1.0000000000E+00     
 pp_0131               6.8267500000E+05      6.1653250000E+06      1           1.0000000000E+00     
 pp_0132               6.8507500000E+05      6.1653250000E+06      1           1.0000000000E+00     
 pp_0133               6.8747500000E+05      6.1653250000E+06      1           1.0000000000E+00     
 pp_0134               6.8987500000E+05      6.1653250000E+06      1           1.0000000000E+00     
 pp_0135               6.9227500000E+05      6.1653250000E+06      1           1.0000000000E+00     
 pp_0136               6.9467500000E+05      6.1653250000E+06      1           1.0000000000E+00     
 pp_0137               6.9707500000E+05      6.1653250000E+06      1           1.0000000000E+00     
 pp_0138               6.9947500000E+05      6.1653250000E+06      1           1.0000000000E+00     
 pp_0139               7.0187500000E+05      6.1653250000E+06      1           1.0000000000E+00     
 pp_0140               7.0427500000E+05      6.1653250000E+06      1           1.0000000000E+00     
 pp_0141               6.8027500000E+05      6.1629250000E+06      1           1.0000000000E+00     
 pp_0142               6.8267500000E+05      6.1629250000E+06      1           1.0000000000E+00     
 pp_0143               6.8507500000E+05      6.1629250000E+06      1           1.0000000000E+00     
 pp_0144               6.8747500000E+05      6.1629250000E+06      1           1.0000000000E+00     
 pp_0145               6.8987500000E+05      6.1629250000E+06      1           1.0000000000E+00     
 pp_0146               6.9227500000E+05      6.1629250000E+06      1           1.0000000000E+00     
 pp_0147               6.9467500000E+05      6.1629250000E+06      1           1.0000000000E+00     
 pp_0148               6.9707500000E+05      6.1629250000E+06      1           1.0000000000E+00     
 pp_0149               6.9947500000E+05      6.1629250000E+06      1           1.0000000000E+00     
 pp_0150               7.0187500000E+05      6.1629250000E+06      1           1.0000000000E+00     
 pp_0151               7.0427500000E+05      6.1629250000E+06      1           1.0000000000E+00     
 pp_0152               6.8267500000E+05      6.1605250000E+06      1           1.0000000000E+00     
 pp_0153               6.8507500000E+05      6.1605250000E+06      1           1.0000000000E+00     
 pp_0154               6.8747500000E+05      6.1605250000E+06      1           1.0000000000E+00     
 pp_0155               6.8987500000E+05      6.1605250000E+06      1           1.0000000000E+00     
 pp_0156               6.9227500000E+05      6.1605250000E+06      1           1.0000000000E+00     
 pp_0157               6.9467500000E+05      6.1605250000E+06      1           1.0000000000E+00     
 pp_0158               6.9707500000E+05      6.1605250000E+06      1           1.0000000000E+00     
 pp_0159               6.9947500000E+05      6.1605250000E+06      1           1.0000000000E+00     
 pp_0160               7.0187500000E+05      6.1605250000E+06      1           1.0000000000E+00     
 pp_0161               7.0427500000E+05      6.1605250000E+06      1           1.0000000000E+00     
 pp_0162               6.8027500000E+05      6.1581250000E+06      1           1.0000000000E+00     
 pp_0163               6.8267500000E+05      6.1581250000E+06      1           1.0000000000E+00     
 pp_0164               6.8507500000E+05      6.1581250000E+06      1           1.0000000000E+00     
 pp_0165               6.9227500000E+05      6.1581250000E+06      1           1.0000000000E+00     
 pp_0166               6.9467500000E+05      6.1581250000E+06      1           1.0000000000E+00     
 pp_0167               6.8027500000E+05      6.1557250000E+06      1           1.0000000000E+00     
 pp_0168               6.8267500000E+05      6.1557250000E+06      1           1.0000000000E+00     
